user_id,prosthesis_type,muscle_group,signal_frequency,signal_duration,signal_amplitude,signal_time
729,hand,Triceps,276,1041,0.97,2025-03-04 14:36:34
179,arm,Gastrocnemius,231,3399,3.42,2025-02-19 23:21:16
101,leg,Quadriceps,112,4517,4.85,2025-02-08 20:45:46
485,leg,Quadriceps,56,1178,1.98,2025-02-23 15:27:31
888,arm,Triceps,211,1881,2.5,2025-02-11 09:15:48
161,arm,Quadriceps,281,2267,2.4,2025-02-08 08:13:16
261,hand,Quadriceps,131,996,3.06,2025-03-23 05:19:48
881,leg,Hamstrings,498,2765,3.47,2025-03-22 13:09:08
475,leg,Gastrocnemius,136,2981,3.38,2025-02-24 23:01:24
765,hand,Deltoid,346,1171,3.99,2025-02-17 01:18:46
192,hand,Triceps,400,978,1.1,2025-03-21 03:08:57
609,hand,Triceps,291,1717,3.85,2025-03-16 11:39:34
969,hand,Quadriceps,460,4558,1.92,2025-02-03 00:53:23
769,arm,Gastrocnemius,432,4137,3.23,2025-03-02 00:06:44
386,arm,Gastrocnemius,217,4046,2.78,2025-03-10 00:27:44
729,leg,Gastrocnemius,367,2994,2.89,2025-03-18 21:29:50
423,arm,Quadriceps,212,2989,3.37,2025-03-11 19:28:11
541,arm,Biceps,318,4900,1.83,2025-02-23 23:38:57
328,hand,Deltoid,89,4391,2.96,2025-02-02 15:11:19
450,hand,Biceps,358,4093,0.82,2025-03-16 01:12:49
875,leg,Gastrocnemius,255,3934,4.06,2025-02-02 17:52:32
957,arm,Biceps,443,1672,3.89,2025-04-01 19:24:29
489,hand,Deltoid,301,3840,2.61,2025-04-01 20:06:03
302,leg,Quadriceps,172,2444,4.67,2025-02-21 14:40:24
261,leg,Hamstrings,384,4263,4.12,2025-03-17 22:48:23
703,hand,Biceps,69,3054,2.33,2025-03-24 21:24:27
48,arm,Quadriceps,480,3169,4.43,2025-02-25 18:47:52
807,leg,Hamstrings,328,3909,4.31,2025-03-26 08:14:48
841,leg,Hamstrings,130,1831,2.99,2025-02-09 09:04:46
204,arm,Biceps,255,2746,3.28,2025-02-09 08:15:06
159,hand,Gastrocnemius,415,2526,0.87,2025-03-23 04:16:33
577,hand,Quadriceps,378,1173,3.64,2025-03-11 13:37:17
908,hand,Deltoid,89,1010,1.19,2025-02-06 03:43:15
667,leg,Quadriceps,359,4517,4.9,2025-03-19 09:59:36
253,arm,Hamstrings,94,1752,4.44,2025-03-18 01:11:46
945,hand,Biceps,107,1302,4.16,2025-04-01 04:47:23
939,arm,Quadriceps,474,1847,2.11,2025-03-13 17:24:40
340,leg,Gastrocnemius,121,2246,1.0,2025-02-15 14:59:45
148,hand,Hamstrings,362,1310,2.5,2025-02-07 21:13:12
150,arm,Gastrocnemius,497,4082,4.51,2025-02-16 13:24:54
850,leg,Triceps,247,4242,2.3,2025-04-01 13:44:15
157,arm,Triceps,234,585,0.99,2025-02-23 02:49:01
893,hand,Hamstrings,142,2375,2.59,2025-02-27 17:13:35
517,leg,Quadriceps,354,1303,2.59,2025-02-18 20:06:00
358,hand,Deltoid,451,2619,3.1,2025-02-15 04:38:01
315,hand,Hamstrings,100,4799,0.62,2025-02-24 13:45:37
898,leg,Hamstrings,217,1152,3.91,2025-03-25 17:53:28
942,hand,Deltoid,484,3274,2.91,2025-03-25 01:52:44
816,arm,Biceps,308,2513,1.13,2025-03-25 03:05:04
315,hand,Quadriceps,419,3999,0.59,2025-03-13 08:23:51
986,leg,Quadriceps,105,2086,2.27,2025-02-13 05:23:27
570,hand,Gastrocnemius,313,3304,2.78,2025-03-03 12:28:55
369,leg,Gastrocnemius,415,3960,4.67,2025-03-06 10:59:23
296,leg,Triceps,286,1554,4.67,2025-02-09 06:30:14
556,leg,Hamstrings,376,2582,1.08,2025-03-30 13:57:42
101,hand,Biceps,274,2827,2.25,2025-04-02 13:02:49
297,leg,Gastrocnemius,156,1584,4.74,2025-03-22 22:47:12
681,leg,Hamstrings,210,4369,4.75,2025-02-23 10:54:08
589,arm,Biceps,422,2243,4.51,2025-04-01 22:36:06
196,arm,Deltoid,103,2886,2.62,2025-02-05 22:50:00
247,leg,Hamstrings,119,4089,3.38,2025-02-09 12:44:50
66,arm,Deltoid,87,506,2.97,2025-02-22 09:57:36
104,hand,Hamstrings,420,3218,1.99,2025-03-08 21:31:45
683,arm,Hamstrings,394,4421,3.79,2025-03-13 21:42:05
840,leg,Biceps,399,4918,3.89,2025-03-08 09:30:03
180,leg,Deltoid,461,545,1.63,2025-03-08 12:07:35
723,hand,Triceps,329,2314,4.61,2025-02-09 19:33:45
297,hand,Biceps,141,4058,0.65,2025-02-26 17:30:54
385,leg,Hamstrings,347,4150,3.82,2025-04-01 14:38:00
541,leg,Hamstrings,119,692,3.71,2025-03-24 21:40:44
980,arm,Deltoid,410,2304,2.79,2025-02-28 07:54:16
444,arm,Biceps,133,2469,2.6,2025-03-10 08:25:29
288,hand,Gastrocnemius,71,2236,2.84,2025-03-27 08:52:40
585,leg,Deltoid,366,3811,4.4,2025-02-14 22:18:12
72,leg,Quadriceps,61,4087,3.93,2025-02-04 05:57:53
860,leg,Deltoid,76,605,3.86,2025-03-23 07:34:29
330,hand,Hamstrings,469,3738,3.73,2025-04-02 22:20:03
915,arm,Biceps,129,4189,1.29,2025-02-01 13:26:49
348,leg,Hamstrings,485,1692,2.99,2025-02-01 01:23:11
341,hand,Triceps,309,4257,0.85,2025-02-20 02:27:44
167,leg,Hamstrings,491,1839,0.64,2025-03-05 21:25:48
75,arm,Triceps,279,4178,0.5,2025-03-18 06:39:44
894,hand,Hamstrings,222,4117,4.32,2025-02-13 12:16:53
242,hand,Triceps,231,750,3.08,2025-03-28 09:12:41
976,leg,Quadriceps,140,2712,2.89,2025-02-20 03:54:55
356,hand,Triceps,251,1313,3.98,2025-02-16 11:03:48
513,leg,Hamstrings,89,2901,1.0,2025-02-07 12:40:20
235,leg,Biceps,75,3017,4.17,2025-02-08 03:14:31
882,leg,Gastrocnemius,154,4595,1.71,2025-03-16 23:16:00
932,arm,Biceps,410,1905,4.54,2025-02-22 15:21:22
551,arm,Biceps,263,2399,1.67,2025-03-29 19:01:12
605,arm,Hamstrings,161,1558,3.54,2025-03-23 03:10:01
399,hand,Hamstrings,171,2271,2.04,2025-03-08 03:00:25
1,hand,Quadriceps,417,3551,1.13,2025-02-16 22:19:43
196,leg,Deltoid,374,3380,2.96,2025-03-16 07:03:25
13,hand,Deltoid,189,4510,1.04,2025-02-26 18:14:51
203,arm,Quadriceps,280,1405,0.96,2025-02-06 08:20:21
267,leg,Biceps,301,1263,1.21,2025-02-06 01:39:21
918,hand,Gastrocnemius,428,3080,0.87,2025-03-10 13:49:23
356,hand,Triceps,408,548,3.52,2025-03-22 15:34:18
839,hand,Hamstrings,251,2437,4.26,2025-02-05 01:53:23
939,leg,Deltoid,62,2413,1.88,2025-03-28 02:39:40
618,arm,Hamstrings,130,1381,0.61,2025-03-17 04:35:46
924,arm,Biceps,411,2837,0.59,2025-02-14 12:14:11
127,hand,Quadriceps,69,1799,1.77,2025-03-23 15:01:15
976,leg,Triceps,68,1072,3.27,2025-03-26 20:54:25
296,leg,Hamstrings,147,4269,3.1,2025-02-22 04:09:46
924,hand,Hamstrings,395,2018,2.78,2025-02-15 20:49:08
474,arm,Hamstrings,84,3228,0.59,2025-04-02 08:40:31
25,hand,Hamstrings,487,2012,1.48,2025-02-26 11:50:13
628,leg,Deltoid,395,3508,3.35,2025-02-09 18:23:58
159,hand,Hamstrings,447,1916,3.9,2025-03-12 07:48:19
809,leg,Deltoid,460,3775,2.14,2025-02-19 04:55:28
351,hand,Triceps,66,1073,3.67,2025-03-30 08:35:52
617,arm,Quadriceps,189,4922,4.77,2025-03-24 22:00:13
732,leg,Gastrocnemius,121,972,4.01,2025-03-26 10:42:43
929,hand,Gastrocnemius,110,3712,3.75,2025-02-27 03:22:04
674,leg,Deltoid,128,4622,4.69,2025-03-13 03:33:03
989,hand,Hamstrings,159,3234,1.8,2025-02-21 10:48:54
724,hand,Gastrocnemius,125,3599,2.61,2025-03-01 21:31:14
501,leg,Gastrocnemius,348,1469,2.19,2025-02-20 03:37:02
37,arm,Gastrocnemius,203,3424,3.2,2025-03-03 07:29:34
641,arm,Deltoid,301,536,3.71,2025-02-13 05:22:35
748,hand,Triceps,399,4225,4.06,2025-02-13 23:55:29
837,hand,Gastrocnemius,271,1704,4.0,2025-02-19 08:14:49
982,hand,Gastrocnemius,409,1745,1.14,2025-03-11 23:37:59
346,hand,Quadriceps,281,2495,2.24,2025-03-27 17:43:16
857,leg,Quadriceps,190,4420,1.42,2025-03-09 07:47:33
4,leg,Hamstrings,383,4897,3.72,2025-03-17 01:18:53
77,leg,Biceps,137,811,1.41,2025-02-06 21:51:41
935,arm,Quadriceps,491,2994,2.21,2025-02-25 18:30:43
745,arm,Deltoid,324,4050,1.37,2025-04-01 14:29:27
810,arm,Gastrocnemius,349,4748,4.83,2025-03-21 13:51:16
268,leg,Deltoid,94,3064,3.38,2025-02-03 14:35:52
195,leg,Biceps,218,4553,0.92,2025-02-04 04:06:36
322,arm,Biceps,55,4110,1.7,2025-03-25 12:07:53
35,arm,Deltoid,222,1803,3.11,2025-02-05 09:56:48
815,arm,Quadriceps,363,2735,2.56,2025-03-21 11:09:06
392,hand,Deltoid,246,4205,4.28,2025-02-10 05:07:50
207,hand,Deltoid,261,2555,0.68,2025-03-13 09:24:34
481,hand,Deltoid,193,2617,2.83,2025-03-13 22:52:14
529,arm,Triceps,154,1902,2.58,2025-03-28 20:53:13
601,hand,Gastrocnemius,402,2863,4.33,2025-03-06 06:50:08
245,leg,Deltoid,216,3372,0.93,2025-03-24 06:42:39
915,leg,Hamstrings,64,4921,0.5,2025-03-25 08:42:38
142,leg,Quadriceps,58,1573,0.67,2025-02-04 17:06:58
483,hand,Gastrocnemius,448,3198,4.76,2025-03-10 22:38:31
315,leg,Biceps,474,4150,3.35,2025-02-24 06:40:36
983,leg,Quadriceps,62,2801,1.46,2025-03-09 14:20:57
784,leg,Hamstrings,409,1550,2.8,2025-02-12 21:23:54
555,arm,Gastrocnemius,55,4323,4.69,2025-03-28 14:00:51
174,hand,Biceps,450,3546,1.23,2025-03-17 09:28:17
694,leg,Biceps,225,3698,4.0,2025-03-25 21:26:46
681,leg,Gastrocnemius,329,4323,4.15,2025-02-10 22:27:48
834,leg,Deltoid,413,2979,4.97,2025-02-06 14:13:44
560,hand,Quadriceps,159,1593,1.24,2025-02-26 00:42:32
436,hand,Deltoid,352,1223,0.76,2025-02-14 17:53:50
926,hand,Triceps,270,1090,3.07,2025-02-11 15:51:25
871,hand,Triceps,480,3545,3.37,2025-02-19 11:37:30
841,leg,Triceps,113,1760,4.84,2025-04-01 03:44:08
242,arm,Quadriceps,243,775,1.84,2025-03-15 03:33:59
111,arm,Biceps,438,1078,2.18,2025-02-28 08:17:08
659,hand,Deltoid,213,1429,3.69,2025-02-01 09:48:23
889,leg,Biceps,139,2101,3.42,2025-03-03 18:50:59
895,hand,Gastrocnemius,404,1418,4.14,2025-02-10 05:48:00
368,leg,Quadriceps,417,1639,0.96,2025-02-04 04:12:17
85,hand,Triceps,304,647,4.01,2025-03-06 19:16:00
306,hand,Gastrocnemius,102,1953,4.27,2025-03-08 15:00:50
59,arm,Triceps,266,1830,4.4,2025-03-11 12:49:03
316,hand,Quadriceps,114,750,0.75,2025-03-20 19:49:43
33,hand,Quadriceps,201,4422,2.03,2025-02-01 10:43:10
637,leg,Quadriceps,132,4904,3.58,2025-03-29 19:10:29
160,hand,Hamstrings,433,1048,1.54,2025-02-16 13:57:02
71,leg,Gastrocnemius,487,2942,2.65,2025-02-15 06:20:42
575,leg,Gastrocnemius,350,1527,1.39,2025-03-03 06:13:28
783,leg,Gastrocnemius,164,1164,2.06,2025-02-07 18:10:50
723,leg,Quadriceps,343,705,2.07,2025-02-12 18:20:22
469,arm,Triceps,434,2790,0.56,2025-03-13 09:04:42
429,hand,Biceps,258,1932,2.25,2025-03-28 21:43:38
111,arm,Gastrocnemius,468,2112,3.65,2025-02-23 05:35:14
299,hand,Quadriceps,72,2143,2.79,2025-03-02 10:09:45
69,arm,Triceps,154,1000,1.85,2025-03-02 04:23:01
402,leg,Hamstrings,464,3891,3.59,2025-02-28 02:10:36
447,hand,Biceps,189,4709,3.61,2025-02-21 23:07:29
501,leg,Gastrocnemius,314,4588,4.25,2025-03-25 10:44:40
434,arm,Quadriceps,350,2764,3.41,2025-03-10 21:23:13
868,leg,Triceps,244,4034,1.04,2025-03-21 19:43:47
213,leg,Hamstrings,282,4434,3.81,2025-02-05 15:52:04
213,arm,Biceps,209,4255,1.22,2025-03-10 06:54:43
614,leg,Deltoid,432,2119,3.5,2025-02-09 04:36:04
781,hand,Triceps,385,4188,3.44,2025-02-10 21:47:07
366,arm,Quadriceps,97,3338,3.24,2025-03-11 12:03:54
701,hand,Quadriceps,327,3930,1.99,2025-02-06 00:30:54
379,leg,Deltoid,463,4496,2.65,2025-02-28 22:06:00
161,hand,Biceps,53,3306,3.77,2025-03-26 21:14:53
505,leg,Quadriceps,475,3754,4.7,2025-03-26 00:45:16
887,arm,Hamstrings,248,2994,2.79,2025-02-03 18:37:32
408,hand,Hamstrings,293,3448,2.67,2025-04-02 22:19:27
58,leg,Gastrocnemius,293,2555,3.07,2025-02-24 03:19:32
81,hand,Quadriceps,433,745,4.9,2025-02-14 07:55:13
295,arm,Triceps,445,842,3.95,2025-03-27 11:58:28
429,leg,Quadriceps,410,2800,4.73,2025-03-05 20:33:55
728,hand,Biceps,297,1580,1.32,2025-03-05 01:14:22
347,leg,Deltoid,68,4794,4.09,2025-03-09 20:06:01
941,leg,Quadriceps,200,1308,0.73,2025-03-21 21:33:39
206,arm,Hamstrings,189,2307,3.34,2025-02-05 08:20:51
39,hand,Hamstrings,473,1926,3.64,2025-02-10 22:24:51
181,hand,Biceps,485,4775,0.68,2025-02-01 21:36:27
118,hand,Hamstrings,485,901,2.06,2025-03-04 04:00:48
661,hand,Biceps,420,4938,2.37,2025-03-03 06:21:31
702,leg,Triceps,384,3532,3.33,2025-02-07 23:11:41
402,leg,Quadriceps,97,1548,0.54,2025-02-15 20:48:15
162,hand,Triceps,182,929,3.35,2025-02-04 08:55:35
284,arm,Deltoid,118,2531,3.51,2025-02-03 21:02:50
548,leg,Deltoid,111,4525,2.04,2025-03-08 16:19:01
983,arm,Triceps,426,1211,3.68,2025-03-09 16:38:48
259,arm,Quadriceps,287,4678,1.46,2025-02-09 12:22:33
257,leg,Deltoid,200,1647,3.41,2025-03-31 16:50:22
598,leg,Triceps,174,2728,3.41,2025-02-25 09:16:28
121,leg,Quadriceps,402,4646,3.0,2025-02-10 18:25:59
409,hand,Quadriceps,374,2192,3.14,2025-02-11 19:29:39
311,arm,Gastrocnemius,373,3486,4.84,2025-03-16 19:17:29
919,hand,Hamstrings,309,1661,4.24,2025-03-02 00:59:07
852,leg,Biceps,357,2155,3.63,2025-02-09 09:59:53
834,arm,Biceps,241,1329,1.19,2025-03-17 16:49:10
762,hand,Hamstrings,145,3121,4.68,2025-02-11 03:11:51
985,hand,Hamstrings,378,1474,4.36,2025-03-19 19:54:15
510,hand,Biceps,184,1785,4.77,2025-02-23 23:46:53
26,hand,Biceps,225,1704,0.51,2025-02-24 15:50:42
814,arm,Quadriceps,371,3158,3.92,2025-03-29 15:36:39
181,arm,Deltoid,373,3021,1.43,2025-02-16 03:06:08
528,hand,Gastrocnemius,99,2858,0.84,2025-03-25 09:05:28
502,hand,Hamstrings,156,527,4.22,2025-02-07 13:47:35
369,leg,Deltoid,137,4301,1.68,2025-03-03 00:43:06
993,arm,Deltoid,315,1414,3.9,2025-02-06 19:59:28
993,leg,Gastrocnemius,370,3015,0.56,2025-02-02 07:53:27
927,arm,Gastrocnemius,457,2243,2.23,2025-02-16 21:16:46
846,hand,Deltoid,267,663,4.25,2025-02-07 10:04:05
389,hand,Triceps,140,1620,3.03,2025-02-13 18:32:05
378,arm,Triceps,144,1700,4.47,2025-02-12 11:27:51
624,leg,Quadriceps,452,4639,2.19,2025-03-30 11:38:03
638,leg,Triceps,163,625,3.12,2025-03-03 00:58:27
557,arm,Gastrocnemius,471,3501,1.13,2025-03-16 12:22:58
289,leg,Triceps,483,2496,1.96,2025-02-09 22:52:48
826,arm,Deltoid,144,1848,0.62,2025-02-16 06:09:01
792,leg,Quadriceps,443,1181,3.4,2025-03-14 15:37:30
808,arm,Biceps,436,2329,3.76,2025-02-17 06:02:34
143,arm,Triceps,133,1667,2.39,2025-03-22 06:55:40
961,hand,Gastrocnemius,113,1405,0.75,2025-03-13 06:36:48
969,leg,Deltoid,150,3666,4.35,2025-03-11 00:33:36
939,hand,Triceps,417,2832,4.5,2025-03-19 18:13:21
831,leg,Deltoid,234,3492,2.04,2025-04-01 03:27:26
54,leg,Quadriceps,446,1785,2.7,2025-04-01 00:01:50
891,arm,Gastrocnemius,388,1514,0.83,2025-02-22 12:25:39
742,hand,Triceps,126,3015,4.75,2025-03-19 07:56:18
402,leg,Biceps,123,3261,3.8,2025-02-07 16:17:16
81,hand,Biceps,346,3510,2.33,2025-02-10 11:03:25
103,arm,Deltoid,388,672,4.31,2025-03-09 10:31:54
19,arm,Deltoid,399,4428,4.9,2025-03-07 01:15:38
967,leg,Triceps,422,1458,1.71,2025-02-17 21:40:41
776,hand,Gastrocnemius,268,4449,2.88,2025-03-17 15:10:31
593,leg,Biceps,368,3441,2.11,2025-03-13 07:42:57
545,arm,Deltoid,236,2897,4.93,2025-02-22 12:37:47
496,leg,Hamstrings,464,519,1.98,2025-03-02 16:52:30
18,arm,Deltoid,56,2460,2.4,2025-03-12 16:43:40
212,arm,Gastrocnemius,409,4850,1.81,2025-02-01 04:13:03
273,hand,Deltoid,408,3747,2.37,2025-03-08 00:30:57
284,hand,Gastrocnemius,440,3681,1.43,2025-02-04 03:23:44
38,hand,Deltoid,172,2606,1.72,2025-02-16 14:00:23
983,hand,Biceps,374,3462,3.49,2025-03-03 06:56:43
545,leg,Hamstrings,191,4285,4.91,2025-02-13 19:18:21
539,leg,Quadriceps,314,2979,1.6,2025-02-13 07:48:39
491,leg,Triceps,134,1215,4.99,2025-02-20 13:55:58
256,leg,Biceps,53,1134,4.78,2025-03-27 15:38:09
151,leg,Deltoid,351,3211,4.08,2025-03-17 02:40:06
509,hand,Deltoid,376,3670,3.43,2025-02-05 15:36:02
910,hand,Hamstrings,427,1950,3.63,2025-02-16 14:02:39
913,arm,Gastrocnemius,307,4587,0.76,2025-03-02 11:37:21
977,arm,Gastrocnemius,174,4670,1.19,2025-02-06 03:38:47
702,arm,Deltoid,382,1733,4.8,2025-03-15 10:48:50
34,arm,Triceps,82,3260,4.27,2025-03-07 06:28:38
810,leg,Biceps,117,4491,1.66,2025-03-28 15:19:30
290,leg,Gastrocnemius,290,2699,3.23,2025-03-29 18:56:47
709,arm,Triceps,198,1754,3.28,2025-03-07 17:14:15
214,hand,Biceps,107,2352,2.69,2025-02-28 23:33:27
270,arm,Triceps,367,1093,3.0,2025-02-02 22:34:51
402,hand,Biceps,179,1855,2.82,2025-03-16 17:47:22
130,arm,Deltoid,226,4959,4.76,2025-03-10 05:44:39
936,hand,Hamstrings,275,2346,3.41,2025-02-18 16:15:57
320,arm,Deltoid,301,3564,3.75,2025-03-10 02:31:10
43,leg,Gastrocnemius,111,858,1.78,2025-02-04 04:13:20
39,arm,Quadriceps,385,1100,4.66,2025-02-27 07:49:04
817,arm,Biceps,396,4351,3.64,2025-03-15 13:41:07
892,leg,Triceps,217,3618,3.88,2025-03-22 21:54:08
543,leg,Deltoid,236,2609,2.16,2025-03-02 15:52:52
391,arm,Biceps,408,2306,3.73,2025-02-21 20:55:12
127,leg,Biceps,363,2372,4.55,2025-03-12 10:59:12
673,arm,Quadriceps,340,1570,1.86,2025-03-24 06:41:33
141,arm,Deltoid,349,1909,1.97,2025-02-02 22:54:25
973,leg,Biceps,437,3684,2.26,2025-03-14 09:59:45
235,arm,Biceps,82,4561,1.91,2025-02-23 06:52:32
50,hand,Gastrocnemius,64,3459,1.6,2025-02-02 22:05:51
549,arm,Hamstrings,500,4861,1.43,2025-03-05 11:08:00
583,arm,Triceps,282,4152,1.06,2025-02-05 11:41:00
12,hand,Deltoid,64,4950,3.46,2025-02-17 07:41:36
2,hand,Hamstrings,200,2292,4.76,2025-03-14 16:50:27
527,leg,Triceps,387,2622,1.25,2025-02-08 08:29:59
160,hand,Gastrocnemius,469,2197,4.98,2025-02-15 22:29:48
578,leg,Quadriceps,386,2720,3.96,2025-02-04 05:15:10
896,arm,Deltoid,392,4986,3.58,2025-03-21 23:15:54
231,leg,Deltoid,209,1661,3.93,2025-02-19 11:34:27
773,arm,Deltoid,387,661,1.82,2025-03-27 14:13:50
577,hand,Hamstrings,349,2748,3.1,2025-02-18 22:00:47
829,hand,Triceps,113,1287,4.7,2025-03-25 18:06:33
873,leg,Triceps,415,1889,1.28,2025-02-12 02:23:14
240,hand,Gastrocnemius,158,4423,4.39,2025-04-01 21:46:52
572,arm,Biceps,495,4497,1.97,2025-04-02 01:18:50
548,arm,Triceps,239,4685,2.61,2025-02-11 20:09:19
216,hand,Hamstrings,252,4320,0.83,2025-03-23 22:31:46
620,hand,Biceps,350,1051,1.36,2025-03-10 16:34:34
789,leg,Deltoid,206,4677,4.2,2025-03-09 04:54:06
495,leg,Quadriceps,186,4498,0.88,2025-03-09 21:00:19
250,leg,Triceps,82,639,3.82,2025-03-28 13:19:22
691,arm,Biceps,395,529,2.86,2025-03-09 08:27:54
711,hand,Gastrocnemius,418,3216,3.95,2025-03-25 02:20:16
235,hand,Gastrocnemius,88,4110,0.64,2025-03-09 04:13:25
651,leg,Biceps,291,3462,3.1,2025-02-01 12:46:27
408,leg,Hamstrings,210,1766,4.19,2025-04-01 00:38:17
684,arm,Deltoid,439,4415,2.57,2025-03-20 09:20:22
497,leg,Deltoid,86,4503,4.05,2025-02-18 16:38:20
249,hand,Triceps,202,836,3.41,2025-03-12 18:11:20
552,leg,Quadriceps,348,1193,2.79,2025-03-03 09:49:01
291,leg,Hamstrings,230,2548,2.78,2025-03-27 03:31:45
972,leg,Triceps,357,4857,1.85,2025-03-29 05:36:12
593,arm,Triceps,423,2590,3.77,2025-02-27 16:36:15
626,arm,Triceps,221,3178,1.45,2025-04-02 16:51:49
287,hand,Quadriceps,111,3964,1.52,2025-03-29 14:14:50
985,hand,Biceps,155,4687,3.96,2025-03-31 10:56:56
12,leg,Gastrocnemius,119,3625,4.82,2025-03-26 21:52:14
609,leg,Triceps,153,2781,1.42,2025-03-27 22:21:10
957,leg,Quadriceps,233,4281,2.59,2025-02-03 18:17:59
991,arm,Gastrocnemius,111,2653,2.98,2025-03-04 09:26:52
427,arm,Quadriceps,196,932,0.89,2025-03-19 22:52:22
146,arm,Quadriceps,231,4983,2.37,2025-02-05 04:57:58
323,arm,Deltoid,53,4776,1.11,2025-02-01 20:14:32
786,hand,Deltoid,364,4363,0.96,2025-03-12 10:00:16
808,leg,Triceps,112,2942,3.71,2025-02-13 20:24:13
965,leg,Gastrocnemius,394,3286,1.23,2025-03-17 04:57:09
945,arm,Deltoid,66,4277,3.74,2025-02-21 15:50:23
483,hand,Biceps,157,4473,4.15,2025-02-07 08:18:52
612,arm,Hamstrings,224,3092,2.29,2025-02-25 15:17:39
73,hand,Triceps,72,4131,4.11,2025-02-23 22:28:54
468,leg,Triceps,83,3487,3.32,2025-02-08 22:30:20
661,hand,Triceps,119,4991,2.08,2025-02-19 17:07:05
791,arm,Triceps,167,3264,2.12,2025-03-04 02:50:58
212,leg,Hamstrings,353,2253,0.89,2025-03-05 02:36:08
999,arm,Biceps,374,527,1.34,2025-02-21 13:46:54
870,leg,Triceps,252,3001,3.09,2025-02-08 01:36:25
894,hand,Hamstrings,92,1152,2.52,2025-02-21 06:21:47
238,arm,Gastrocnemius,75,1891,2.18,2025-02-13 20:57:18
675,hand,Deltoid,55,762,4.85,2025-03-01 02:44:50
563,hand,Biceps,380,4129,0.76,2025-02-13 02:38:06
885,arm,Quadriceps,260,4606,2.67,2025-03-22 15:35:07
112,leg,Quadriceps,408,2331,2.88,2025-02-25 09:01:24
448,leg,Hamstrings,334,2412,1.31,2025-03-14 19:33:24
87,hand,Deltoid,327,4388,0.75,2025-03-27 07:15:18
909,arm,Biceps,399,3049,2.59,2025-02-21 03:32:02
401,hand,Biceps,343,4974,3.2,2025-02-26 19:11:59
631,leg,Gastrocnemius,385,2820,4.77,2025-02-12 18:36:04
180,arm,Gastrocnemius,443,4017,4.13,2025-03-18 20:14:22
977,leg,Hamstrings,258,4911,4.86,2025-03-10 17:40:46
656,hand,Biceps,428,2033,1.86,2025-03-17 00:36:43
163,leg,Gastrocnemius,379,863,4.0,2025-03-14 19:56:51
708,arm,Hamstrings,255,3247,4.88,2025-03-24 22:28:54
261,leg,Deltoid,304,598,1.66,2025-02-18 11:28:53
630,arm,Biceps,168,1206,1.19,2025-02-17 09:08:59
507,arm,Deltoid,462,3745,2.19,2025-03-03 23:29:08
404,arm,Quadriceps,121,986,3.82,2025-03-20 02:08:41
187,leg,Gastrocnemius,123,3055,3.86,2025-03-12 18:47:39
763,arm,Hamstrings,183,2135,0.68,2025-02-21 09:56:58
752,arm,Hamstrings,219,1365,1.29,2025-02-06 23:57:38
851,leg,Gastrocnemius,367,2009,2.1,2025-02-17 13:31:29
751,hand,Biceps,293,3367,2.32,2025-03-13 01:02:56
708,arm,Deltoid,470,2257,4.39,2025-03-15 05:27:50
840,leg,Biceps,145,3017,3.48,2025-02-20 21:29:40
628,arm,Gastrocnemius,363,3208,3.15,2025-02-26 14:16:42
102,arm,Biceps,174,830,4.77,2025-02-10 02:44:43
208,leg,Deltoid,183,4378,4.34,2025-04-01 21:47:55
302,hand,Deltoid,147,2099,1.51,2025-02-28 00:29:45
626,leg,Gastrocnemius,444,3478,2.09,2025-03-29 23:52:08
475,leg,Deltoid,246,3763,1.89,2025-02-10 18:25:56
143,leg,Hamstrings,449,4115,4.64,2025-02-21 12:46:36
800,arm,Hamstrings,72,1949,1.16,2025-02-26 12:47:38
870,leg,Deltoid,130,1022,3.09,2025-02-02 22:07:27
29,hand,Biceps,125,3705,2.22,2025-03-22 20:01:45
223,arm,Quadriceps,316,1012,3.76,2025-02-05 04:39:50
534,arm,Deltoid,416,3360,4.25,2025-03-22 11:32:59
961,leg,Biceps,131,4614,0.82,2025-03-16 04:21:41
706,hand,Gastrocnemius,108,2598,0.95,2025-02-17 22:01:42
299,leg,Gastrocnemius,153,1347,4.62,2025-03-21 21:19:43
858,leg,Gastrocnemius,445,4786,1.72,2025-03-20 20:28:20
864,hand,Biceps,407,3537,1.94,2025-03-28 07:01:17
84,leg,Deltoid,434,3423,2.08,2025-03-02 02:34:33
713,arm,Biceps,381,1605,3.58,2025-03-02 01:47:50
602,hand,Quadriceps,326,1776,1.58,2025-02-14 10:22:21
63,leg,Quadriceps,217,3922,0.8,2025-02-20 21:15:32
692,leg,Triceps,80,2568,3.02,2025-03-02 21:04:07
999,arm,Hamstrings,287,4293,0.92,2025-02-04 17:44:31
817,leg,Biceps,375,3211,0.54,2025-03-11 08:31:57
999,arm,Biceps,443,1343,1.67,2025-02-20 09:24:40
662,leg,Biceps,51,3863,0.95,2025-03-31 08:17:08
621,arm,Quadriceps,270,3338,1.36,2025-02-01 03:47:30
544,hand,Biceps,332,1553,4.89,2025-02-11 11:19:42
267,hand,Triceps,303,3111,1.02,2025-03-16 19:59:17
884,leg,Triceps,345,1203,4.94,2025-02-07 11:39:30
956,leg,Gastrocnemius,441,4604,1.63,2025-02-21 12:28:15
261,arm,Biceps,170,4882,2.68,2025-03-23 20:28:20
